index,bytes,skeleton_id,entry_count,types
1910,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1911,148,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1912,148,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1913,147,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1914,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1915,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1916,136,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1917,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1918,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1919,139,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1920,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1921,145,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1922,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1923,148,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1924,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1925,139,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1926,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1927,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1928,140,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1929,143,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1930,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1931,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1932,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1933,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1934,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1935,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1936,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1937,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1938,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1939,147,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1940,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1941,145,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1942,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1943,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1944,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1945,141,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1946,140,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1947,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1948,141,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1949,145,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1950,143,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1951,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1952,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1953,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1954,142,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1955,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1956,140,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1957,147,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1958,146,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1959,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1960,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1961,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1962,147,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1963,148,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
1964,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1965,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1966,139,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1967,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
1968,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1969,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1970,141,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
1971,108,1,21,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2
1972,82,1,14,2 2 2 2 2 2 2 2 2 2 2 2 2 2
1973,108,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1974,110,1,21,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2
1975,107,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1976,67,1,8,2 2 2 2 2 2 2 2
1977,97,1,18,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
1978,40,1,5,2 2 2 2 1
1979,105,1,18,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
1980,111,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1981,105,1,21,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2
1982,94,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1983,102,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1984,105,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1985,108,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1986,75,1,10,2 2 2 2 2 2 2 2 2 2
1987,104,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1988,109,1,20,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2
1989,93,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1990,99,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1991,72,1,9,2 2 2 2 2 2 2 2 2
1992,68,1,8,2 2 2 2 2 2 2 2
1993,92,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
1994,99,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1995,92,1,12,2 2 2 2 2 2 2 2 2 2 2 2
1996,100,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1997,99,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
1998,90,1,12,2 2 2 2 2 2 2 2 2 2 2 2
1999,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2000,98,1,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
2001,95,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2002,96,1,14,2 2 2 2 2 2 2 2 2 2 2 2 2 2
2003,61,1,7,2 2 2 2 2 2 2
2004,71,1,9,2 2 2 2 2 2 2 2 2
2005,95,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2006,95,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2007,93,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2008,111,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2009,84,1,10,2 2 2 2 2 2 2 2 2 2
2010,110,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2011,110,1,17,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2012,152,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2013,152,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2014,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2015,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2016,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2017,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2018,150,1,29,2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2019,152,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2020,143,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2021,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2022,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2023,153,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2024,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2025,152,1,29,2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2026,150,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2027,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2028,145,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2029,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2030,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2031,148,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2032,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2033,149,1,30,2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2034,151,1,30,2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2035,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2036,153,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2037,152,1,29,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 1 2 2 1
2038,149,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2039,69,1,9,2 2 2 2 2 2 1 2 2
2040,90,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2
2041,102,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2
2042,94,1,16,2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2
2043,105,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2044,88,1,18,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2
2045,103,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2046,75,1,11,2 2 2 2 2 2 2 1 2 2 2
2047,100,1,19,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2
2048,73,1,10,2 2 2 2 2 2 2 1 2 2
2049,103,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2
2050,98,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2051,105,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2052,58,1,10,2 2 2 2 2 2 2 2 1 2
2053,106,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
2054,101,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2055,67,1,9,2 2 2 2 2 2 1 2 2
2056,49,1,5,2 2 2 2 1
2057,110,1,20,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2
2058,106,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
2059,100,1,21,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
2060,89,1,15,2 2 2 2 2 2 2 2 2 2 1 2 2 2 2
2061,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2062,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2063,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2064,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2065,131,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2066,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2067,137,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2068,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2069,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2070,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2071,132,1,23,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
2072,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2073,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2074,134,1,23,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
2075,134,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2076,138,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2077,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2078,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2079,132,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2080,135,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2081,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2082,136,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2083,139,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2084,129,1,23,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1
2085,134,1,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2086,83,1,10,2 2 2 2 2 2 2 2 2 2
2087,82,1,11,2 2 2 2 2 2 2 2 2 2 2
2088,85,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2089,99,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2090,61,1,7,2 2 2 2 2 2 2
2091,84,1,11,2 2 2 2 2 2 2 2 2 2 2
2092,101,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2093,110,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2094,105,1,16,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
2095,82,1,11,2 2 2 2 2 2 2 2 2 2 2
2096,80,1,9,2 2 2 2 2 2 2 2 2
2097,83,1,11,2 2 2 2 2 2 2 2 2 2 2
2098,84,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2099,79,1,9,2 2 2 2 2 2 2 2 2
2100,85,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2101,99,1,15,2 2 2 2 2 2 2 2 2 2 2 2 2 1 2
2102,86,1,14,2 2 2 2 2 2 2 2 2 2 2 2 2 2
2103,84,1,11,2 2 2 2 2 2 2 2 2 2 2
2104,95,1,14,2 2 2 2 2 2 2 2 2 2 2 2 2 2
2105,109,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2106,84,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2107,110,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2108,85,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2109,82,1,11,2 2 2 2 2 2 2 2 2 2 2
2110,83,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2111,82,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2112,109,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2113,85,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2114,83,1,10,2 2 2 2 2 2 2 2 2 2
2115,70,1,8,2 2 2 2 2 2 2 2
2116,82,1,11,2 2 2 2 2 2 2 2 2 2 2
2117,84,1,11,2 2 2 2 2 2 2 2 2 2 2
2118,110,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2119,85,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2120,105,1,16,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2
2121,84,1,12,2 2 2 2 2 2 2 2 2 2 2 2
2122,110,1,17,2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 1 2
2123,85,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2124,82,1,10,2 2 2 2 2 2 2 2 2 2
2125,82,1,10,2 2 2 2 2 2 2 2 2 2
2126,85,1,13,2 2 2 2 2 2 2 2 2 2 2 2 2
2127,83,1,10,2 2 2 2 2 2 2 2 2 2
2128,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2129,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2130,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2131,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2132,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2133,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2134,152,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2135,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2136,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2137,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2138,142,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2139,151,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2140,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2141,152,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2142,144,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2143,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2144,140,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2145,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2146,146,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2147,152,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2148,143,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2149,146,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2150,145,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2151,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2152,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2153,150,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2154,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2155,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2156,145,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2157,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2158,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2159,149,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2160,138,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2161,144,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2162,144,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 1 2 2 1
2163,146,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2164,147,1,29,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 1 2 2 1
2165,147,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2166,146,1,27,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 1 2 2 1
2167,141,1,26,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1
2168,147,1,26,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 1
2169,148,1,28,2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 1 2 2 1
2170,144,1,27,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 1
